87.646;67.038;-46.059;93.309;29.843;-46.442;90.446;-72.153;-82.383;-89.842;-78.804;-66.51;45.35;-85.311;81.498;-18.305;30.441;-53.907;24.133;56.202;63.746;41.585;-32.351;82.558;83.392;44.215;-39.432;-17.225;87.803;61.579,124732.771
31.168;-55.083;27.465;59.344;-80.648;-53.496;-41.991;-61.373;-90.596;70.165;36.271;-69.937;45.037;44.322;-38.682;-21.371;-79.261;-85.912;-2.616;-65.686;-85.883;11.74;49.282;-81.628;-89.372;-39.413;63.064;-51.734;55.566;15.881,102584.984
-58.034;-96.948;-2.048;65.708;-36.682;-38.857;-30.258;54.461;72.341;-63.574;-38.462;68.779;-92.923;-65.278;-58.947;49.125;72.114;-57.918;51.845;-25.96;-36.9;-82.095;37.929;2.223;31.882;6.507;-55.146;-27.419;51.968;-13.739,87296.862
-51.721;2.503;28.641;29.383;-83.013;1.003;91.863;69.957;10.534;-71.064;-60.541;51.352;31.626;-78.93;-19.206;-5.282;-60.582;46.076;-99.107;-63.675;-14.491;-24.997;-7.225;16.205;-66.466;-76.209;54.692;72.974;-6.872;-4.431,83108.508
91.801;80.382;-97.836;-4.583;6.496;-6.051;-40.574;80.737;2.321;88.943;54.535;47.924;31.313;50.704;60.614;-8.349;29.716;14.072;74.143;14.436;35.881;-54.842;74.407;52.019;-39.229;40.162;-42.812;38.465;-39.109;-50.13,83038.253
-69.162;99.578;35.89;-81.236;5.707;12.115;-62.622;-8.819;-30.635;-24.801;22.264;88.354;93.51;76.287;0.44;63.681;35.942;58.067;41.98;15.106;59.678;66.245;-77.762;17.963;-31.594;27.897;87.731;80.035;73.412;-56.9,100719.432
41.636;57.713;6.377;-74.873;49.673;26.755;-50.889;-92.986;-67.698;41.46;-52.469;27.069;-44.45;-33.314;-19.825;-65.823;-12.683;86.061;96.441;54.832;-91.339;-27.59;-89.115;-98.186;89.66;73.817;-30.479;-95.65;69.814;-86.52,125215.529
80.673;76.908;-59.898;48.473;48.885;44.921;-72.938;17.457;99.345;-72.283;-84.74;67.499;17.746;-7.731;-79.999;6.207;-6.457;-69.943;64.278;55.502;-67.541;93.498;-41.284;67.759;97.296;61.552;-99.936;-54.081;-17.665;-93.291,128964.558
-80.29;96.104;73.828;-28.181;48.096;63.088;-94.986;-72.099;66.389;13.973;82.989;-92.072;79.943;17.852;59.826;78.237;-0.23;-25.947;32.114;56.172;-43.744;14.585;6.547;33.703;-95.069;49.286;30.607;-12.512;94.855;99.939,118528.815
30.508;54.239;44.315;-21.817;92.062;77.727;-83.253;43.734;29.326;80.234;8.256;46.644;-58.017;-91.749;39.562;-51.267;-48.855;2.046;86.576;95.898;5.239;-79.25;-4.806;-82.445;26.185;95.207;-87.603;11.803;91.257;70.319,118239.011
5.36;-29.06;-7.499;100;48.087;100;66.057;100;100;1.581;52.888;100;100;-12.473;100;57.203;-12.11;-23.543;-17.708;70.6;100;-22.659;91.741;4.229;100;100;100;100;-5.248;-18.953,149166.076
14.638;84.664;-24.068;-20.477;-3.405;-42.555;-69.861;-8.912;-5.12;23.311;42.528;1.136;-23.815;24.857;11.298;15.307;51.217;44.049;37.938;15.104;13.44;-20.279;2.786;42.472;-42.314;25.329;-47.362;-22.343;-30.173;23.854,34378.104
-48.65;100;63.268;-22.861;0.205;-65.709;-85.699;-84.89;1.175;-28.82;41.739;-32.116;-65.348;12.246;-24.524;52.708;86.378;87.642;15.374;29.345;4.505;27.872;-55.29;46.301;-31.958;24.1;-38.226;-69.57;-7.581;100,87364.558
-94.278;70.727;47.554;-68.499;-84.649;-100;-100;-100;-95.405;-100;-72.843;-100;-100;-100;-100;-22.253;68.755;-4.687;-85.849;-100;-35.647;-19.382;-100;18.906;-59.378;-93.753;-78.097;-99.161;-100;74.564,200843.295
33.118;-11.611;87.043;53.607;30.109;100;100;100;44.386;100;11.539;100;100;86.613;8.727;46.428;92.177;85.364;100;23.126;100;41.371;100;56.412;100;3.332;100;100;100;73.17,181002.409
-100;-100;-15.461;-100;-56.076;100;100;100;-100;-100;100;100;100;4.767;100;-79.428;-100;-100;-0.426;65.88;89.922;100;-100;31.493;40.261;4.373;-23.779;-100;-7.125;-100,205389.5
100;100;100;-3.179;18.798;100;100;100;100;100;100;100;100;38.26;100;100;88.437;100;100;18.135;27.12;48.193;100;100;6.833;56.653;100;100;-3.433;100,216303.377
-100;53.638;-94.339;-100;-21.448;-100;-100;-100;-47.795;-100;-34.196;-100;-100;-36.282;-92.11;-29.92;31.076;66.391;-42.298;5.836;-46.964;-100;-100;-35.149;-86.945;-13.046;-100;-100;-100;-92.256,183265.002
100;-18.527;-15.043;13.251;56.607;29.826;29.147;100;-29.87;88.579;-52.433;100;88.693;100;-19.604;-92.284;-26.12;-100;67.428;47.061;62.213;-68.928;-4.012;-83.115;100;55.53;100;42.419;-1.373;-8.046,131882.227
-100;33.421;-74.663;-100;-66.277;-100;-100;-100;-86.512;-80.938;-100;-53.281;-100;-94.93;-100;-38.682;0.271;-94.767;-22.502;-23.984;-93.645;-11.247;-100;-11.713;-100;-23.488;-83.408;-100;-100;23.473,185621.388
-43.065;100;68.852;-17.277;5.789;-60.124;-80.115;-79.306;6.76;-23.236;47.323;-26.532;-59.763;17.83;-18.94;58.293;91.963;93.227;20.959;34.93;10.089;33.456;-49.705;51.886;-26.374;29.684;-32.642;-63.985;-1.996;100,86357.274
52.704;57.285;33.688;100;-10.425;100;100;100;100;-11.294;17.709;100;28.963;-3.319;-13.719;28.432;52.152;48.149;96.836;9.762;-7.514;6.662;100;22.328;100;7.414;30.449;100;100;66.005,130039.285
-100;46.961;6.983;-79.146;-56.08;-100;-100;-100;-55.109;-85.105;-14.546;-88.401;-100;-44.039;-80.809;-3.577;30.094;31.357;-40.911;-26.94;-51.78;-28.413;-100;-9.983;-88.243;-32.185;-94.511;-100;-63.865;55.224,141211.632
-100;-33.825;-100;-100;-61.294;-100;-100;-100;-50.893;-100;20.067;-100;-100;-86.304;-100;-84.491;-84.518;-100;-100;-5.523;-92.048;-100;-100;24.014;-100;-24.163;-100;-100;-24.429;-100,219884.905
-7.015;9.839;-16.72;-50.978;15.967;76.367;29.515;74.567;-20.815;14.238;-7.283;100;100;65.913;32.108;21.465;-43.614;-19.641;34.148;-1.061;58.252;44.351;-9.162;-17.55;11.081;14.904;100;100;79.999;-100,88019.959
-100;100;28.482;-100;38.087;-100;-100;4.151;6.93;-100;7.366;-100;-100;-1.716;-89.324;-100;100;14.412;14.043;-4.688;54.108;1.292;-100;-100;-100;-15.572;-74.075;-100;25.971;-100,170123.399
100;100;-100;21.038;21.778;-100;100;-6.694;62.564;100;-85.473;85.544;9.768;-1.803;100;25.858;100;100;6.342;-40.942;18.484;-77.204;100;-89.08;-100;-27.021;-100;100;-12.83;32.925,168199.282
-100;16.028;-23.95;-100;-87.013;-100;-100;-100;-86.043;-100;-45.479;-100;-100;-74.972;-100;-34.51;-0.84;0.424;-71.844;-57.873;-82.713;-59.346;-100;-40.917;-100;-63.118;-100;-100;-94.799;24.291,188795.343
15.108;85.727;-24.254;-20.12;-3.435;-42.878;-69.556;-8.891;-5.092;23.418;49.569;1.154;-23.621;24.591;11.414;15.281;50.823;43.015;38.176;15.188;8.445;-20.148;5.02;42.172;-43.006;25.474;-47.062;-22.302;-30.253;24.071,35004.653
8.234;-18.23;-36.499;-100;-58.843;-100;-100;-100;-100;5.416;33.571;-100;-100;-9.747;-88.178;-34.315;-5.218;-18.934;-13.324;-49.117;-93.647;-27.92;-90.939;11.262;-100;-62.272;-100;-100;-50.009;-16.906,142985.304
45.225;100;5.863;9.997;26.683;-12.761;-39.438;21.227;25.025;53.536;79.686;31.271;6.496;54.708;41.531;45.398;80.94;73.132;68.294;45.305;38.562;9.969;35.137;72.29;-12.889;55.592;-16.945;7.815;-0.135;54.189,65905.754
-100;22.583;-100;-35.936;-12.845;-48.83;-100;-100;-20.466;-85.53;-13.213;-54.355;-67.957;-20.376;-58.801;-30.444;44.001;13.499;-37.573;7.379;-6.508;-100;-98.556;6.385;-100;-2.463;-100;-77.019;-97.799;-75.68,129242.766
100;100;92.592;100;100;100;100;100;100;100;100;100;100;100;100;70.562;100;60.763;100;100;94.54;22.868;100;80.677;91.649;100;100;100;100;100,271613.491
11.272;81.891;-28.09;-23.956;-7.271;-46.714;-73.392;-12.727;-8.928;19.583;45.733;-2.682;-27.457;20.755;7.578;11.445;46.987;39.179;34.341;11.352;4.609;-23.984;1.184;38.336;-46.842;21.638;-50.898;-26.138;-34.089;20.235,34540.697
10.649;81.268;-28.713;-24.579;-7.894;-47.337;-74.015;-13.35;-9.551;18.96;45.11;-3.305;-28.08;20.132;6.955;10.822;46.364;38.556;33.718;10.729;3.986;-24.607;0.561;37.713;-47.465;21.015;-51.521;-26.761;-34.712;19.612,34548.665
14.863;85.14;-24.146;-20.436;-3.408;-42.689;-69.664;-8.896;-5.103;23.35;46.018;1.144;-23.703;24.682;11.349;15.284;50.982;43.504;38.032;15.089;10.916;-20.187;3.9;42.295;-42.45;25.373;-47.182;-22.308;-30.372;23.947,34622.348
53.268;100;13.906;18.04;34.726;-4.717;-31.395;29.27;33.069;61.579;87.729;39.315;14.539;62.752;49.574;53.442;88.984;81.175;76.337;53.348;46.606;18.012;43.18;80.333;-4.846;63.635;-8.902;15.858;7.908;62.232,82351.537
-9.426;62.478;100;12.831;2.207;27.348;44.295;5.862;3.255;-14.737;-11.27;-0.625;15.148;-15.575;-7.142;57.549;76.399;89.6;-24.189;10.895;-5.329;56.232;-3.02;7.973;27.351;-13.665;29.935;14.322;19.215;100,51333.445
14.88;84.905;-24.093;-20.364;-3.423;-42.781;-69.813;-8.906;-5.098;23.377;46.006;1.145;-23.731;24.736;11.328;15.286;50.92;43.511;38.084;15.161;10.951;-20.2;3.84;42.298;-42.68;25.424;-47.235;-22.347;-30.152;23.738,34617.156
4.308;75.261;-59.21;-26.843;-45.573;-95.207;-98.288;-82.201;-23.691;-19.32;-43.678;-6.398;-54.286;-24.639;7.351;7.567;23.883;-34.261;-21.372;3.891;-35.043;-23.756;4.493;-100;-83.592;2.61;-100;-42.161;-77.04;23.885,83322.831
100;100;100;8.682;14.031;-14.963;0.737;81.298;18.183;100;100;42.326;-0.744;64.512;69.022;58.27;54.189;62.269;100;24.877;16.459;81.579;89.769;80.036;33.714;50.726;31.465;10.152;47.491;100,127431.211
100;100;92.361;100;21.61;100;100;100;100;77.941;51.162;100;79.431;58.486;60.454;77.618;100;100;100;26.557;37.518;18.408;100;60.676;100;30.908;83.713;100;100;100,211195.509
100;100;-8.17;60.363;57.327;52.786;16.902;98.503;54.026;100;82.743;99.202;78.689;81.725;100;24.505;66.525;62.808;96.543;50.187;68.557;4.284;100;67.754;39.627;69.818;41.095;80.463;29.854;76.765,153760.183
15.058;85.677;-24.304;-20.17;-3.485;-42.928;-69.606;-8.941;-5.142;23.369;49.519;1.104;-23.671;24.541;11.364;15.231;50.773;42.965;38.127;15.138;8.395;-20.198;4.97;42.122;-43.056;25.424;-47.112;-22.352;-30.303;24.021,34993.048
-29.959;-100;-60.853;-37.174;-32.046;-100;-100;-100;-19.519;-14.354;-78.195;-100;-100;-0.863;-2.336;6.19;-100;-84.877;-9.425;-22.463;-45.805;-100;-18.683;-81.035;-100;-16.359;-100;-100;-100;-100,160834.449
62.936;100;23.574;27.708;44.394;4.95;-21.727;38.938;42.736;71.247;97.397;48.983;24.207;72.42;59.242;63.109;98.652;90.843;86.005;63.016;56.273;27.68;52.848;90.001;4.822;73.303;0.766;25.526;17.576;71.9,107084.712
-100;-41.998;-100;-100;-74.578;-100;-100;-31.555;-100;-100;-100;-100;-100;-90.115;-100;13.082;22.29;-20.475;-100;-100;-1.079;-100;-100;-100;-100;-100;-92.431;-100;-100;0.616,226074.383
-100;-100;-63.701;-100;-100;-100;-97.082;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-95.209;-100;-100;-100;-100;-100;-100;-100;-13.652,282733.863
-0.713;-4.044;-1.144;-0.949;-0.162;-2.023;-3.281;-0.419;-0.24;-1.105;-2.338;-0.054;-1.114;-1.16;-0.538;-0.721;-2.397;-2.029;-1.801;-0.716;-0.398;-0.95;-0.237;-1.989;-2.029;-1.202;-2.22;-1.052;-1.427;-1.135,77.888
5.507;38.083;-14.502;-12.416;-3.698;-24.297;-38.225;-6.554;-4.571;10.803;21.895;-1.364;-14.244;9.416;3.508;5.316;24.174;18.25;15.822;5.286;2.099;-12.34;0.472;18.862;-24.364;10.17;-26.482;-13.555;-17.655;9.371,8594.185
2.679;73.298;-36.683;-32.549;-15.863;-55.307;-81.984;-21.319;-17.521;10.99;37.14;-11.275;-36.05;12.162;-1.015;2.852;38.394;30.586;25.748;2.759;-3.984;-32.577;-7.409;29.744;-55.435;13.046;-59.491;-34.731;-42.681;11.643,36704.973
63.59;100;24.228;28.362;45.047;5.604;-21.074;39.591;43.39;71.901;98.051;49.636;24.861;73.073;59.896;63.763;99.305;91.497;86.659;63.67;56.927;28.334;53.502;90.654;5.476;73.956;1.42;26.18;18.229;72.553,108952.511
-100;-28.354;-100;-100;-100;-100;-100;-100;-100;-100;-87.431;-100;-100;-100;-100;-95.718;-85.381;-34.516;-100;-100;-100;-76.267;-100;-68.184;-100;-100;-100;-100;-100;-100,266557.047
-1.074;-7.799;-58.855;-50.194;-15.234;-97.877;-100;-26.666;-18.706;-1.865;-4.356;-5.619;-57.529;-1.977;-0.722;-1.09;-4.475;-3.731;-3.271;-1.081;-0.439;-50.252;-0.113;-3.651;-98.145;-2.061;-100;-54.765;-71.424;-1.927,60613.136
12.155;86.066;27.797;23.47;6.007;47.289;75.21;11.717;7.741;20.853;48.222;1.204;27.134;22.08;8.288;12.336;49.535;41.363;36.299;12.238;5.181;23.499;1.596;40.481;47.423;23.004;51.668;25.754;34.075;21.536,36799.195
22.809;100;-21.793;-18.859;-3.952;-31.829;-45.485;-12.02;-6.451;35.321;67.665;2.724;-21.126;37.321;17.697;23.495;75.968;65.074;56.865;23.181;17.753;-19.356;6.47;63.198;-32.536;38.284;-33.514;-20.557;-24.584;36.183,47658.479
82.156;30.516;97.345;95.75;89.311;100;100;91.417;89.951;78.949;68.859;87.541;97.101;78.497;83.582;82.089;68.375;71.388;73.255;82.125;84.727;95.761;86.049;71.713;100;78.156;100;96.592;99.66;78.698,221044.604
-32.715;-38.866;35.769;17.118;4.884;33.81;53.363;8.917;6.097;-53.861;-83.771;1.535;19.701;-57.007;-23.455;3.588;-14.808;-7.562;-91.451;-4.975;-16.054;25.154;-7.12;-38.601;33.889;-54.761;36.863;18.736;24.535;6.021,39997.484
12.16;82.727;-24.478;-23.69;-5.161;-45.883;-71.846;-12.711;-8.358;20.614;45.759;-1.85;-27.312;20.77;7.677;11.662;49.145;39.353;35.248;11.475;5.325;-12.971;2.687;61.846;-41.826;22.251;-50.488;-25.409;-33.499;20.612,35924.643
12.248;100;44.82;3.834;55.576;69.795;35.085;100;21.328;56.857;100;5.362;38.591;66.313;14.711;17.078;59.672;100;81.521;11.684;57.72;-0.695;7.162;100;52.72;27.992;70.617;22.899;61.93;45.47,100178.874
-31.879;38.74;-71.241;-67.107;-50.421;-89.865;-100;-55.878;-52.079;-23.568;2.582;-45.833;-70.608;-22.396;-35.573;-31.706;3.836;-3.972;-8.81;-31.799;-38.542;-67.135;-41.967;-4.815;-89.993;-21.512;-94.049;-69.289;-77.24;-22.915,86563.909
-100;66.141;-100;-100;-51.525;-100;-100;-100;-100;-65.082;43.951;-100;-100;-32.86;-70.544;-86.05;-25.87;-46.453;-59.207;-9.84;-44.026;-90.788;-100;10.207;-100;10.762;-100;-100;-100;-96.391,192779.063
-100;-14.885;-100;-100;-100;-100;-100;-100;-100;-89.033;38.265;-100;-100;-52.349;-100;6.737;7.3;18.793;-19.64;-38.136;-98.917;-100;-100;29.294;-100;-27.936;-100;-100;-100;-45.994,198183.584
5.26;38.9;-14.647;-12.483;-3.751;-24.397;-38.364;-6.606;-4.619;9.218;21.674;-1.347;-14.316;9.776;3.503;5.343;22.272;18.552;16.247;5.299;2.091;-12.498;0.468;18.151;-24.464;10.197;-26.588;-13.625;-17.787;9.529,8579.898
53.373;100;46.446;20.114;33.601;75.654;43.232;100;14.998;42.808;100;100;99.057;26.367;12.304;17.178;100;100;54.216;43.543;66.26;100;26.18;100;75.498;47.962;70.568;100;90.997;100,158315.232
-69.303;-100;-7.055;-100;23.54;-33.5;94.678;-7.958;16.336;100;100;5.515;35.569;100;60.967;-64.084;78.327;100;82.86;-67.211;-26.826;-99.826;8.417;100;-37.126;73.282;-48.42;38.429;3.857;100,143801.162
5.296;39.227;-14.663;-12.491;-3.732;-24.444;-38.455;-6.637;-4.598;9.268;21.765;-1.372;-14.33;9.832;3.531;5.225;21.949;18.888;16.321;5.334;1.838;-12.506;0.475;18.23;-24.511;10.25;-26.648;-13.637;-17.813;9.72,8635.924
-100;-100;-35.907;-76.599;-93.359;-53.74;-24.007;-87.879;-91.694;-100;-100;-97.968;-73.083;-100;-100;-100;-100;-100;-100;-100;-100;-71.749;-100;-100;-53.612;-100;-49.538;-74.408;-66.422;-34.067,221991.48
-6.432;-47.081;36.964;31.586;9.877;61.195;95.904;16.976;12.033;-11.216;-26.268;3.655;36.14;-11.891;-4.306;-6.532;-26.99;-22.496;-19.711;-6.479;-2.597;31.622;-0.626;-22.011;61.361;-12.399;66.638;34.424;44.769;-11.592,35272.594
4.895;38.535;-15.012;-12.848;-4.116;-24.762;-38.729;-6.971;-4.984;8.853;21.309;-1.712;-14.681;9.411;3.138;4.978;21.907;18.187;15.882;4.934;1.726;-12.863;0.103;17.786;-24.829;9.832;-26.953;-13.99;-18.152;9.164,8597.773
-5.25;25.588;-30.201;-27.71;-17.655;-41.417;-57.482;-20.944;-18.653;0.456;12.531;-14.894;-29.819;1.261;-7.788;-5.13;12.984;10.165;8.418;-5.195;-9.83;-27.727;-12.195;9.861;-41.494;1.867;-43.937;-29.025;-33.814;0.904,16960.371
100;100;37.649;46.309;81.257;-1.361;-19.488;69.829;77.786;100;100;90.87;38.975;100;100;100;100;100;100;100;100;46.25;98.867;100;-1.629;100;-10.125;41.738;25.085;100,195639.697
6.013;39.652;-13.894;-11.73;-2.999;-23.644;-37.612;-5.853;-3.866;9.971;22.427;-0.594;-13.563;10.529;4.255;6.096;23.025;19.305;17;6.051;2.844;-11.745;1.221;18.903;-23.711;10.95;-25.835;-12.872;-17.034;10.281,8568.199
5.544;39.183;-14.364;-12.2;-3.468;-24.114;-38.081;-6.323;-4.336;9.501;21.957;-1.064;-14.032;10.059;3.786;5.626;22.555;18.835;16.53;5.582;2.375;-12.214;0.752;18.434;-24.181;10.48;-26.304;-13.342;-17.504;9.812,8571.452
1.008;-100;-42.681;4.188;-2.382;-64.857;100;-0.7;-6.615;23.615;-13.669;-1.413;-43.398;18.441;5.678;1.482;-60.509;25.517;-24.003;1.207;1.274;4.646;0.515;65.503;-54.232;3.663;-99.178;-13.088;-59.62;23.5,55374.042
-21.584;-69.58;-34.699;-29.947;-6.751;-51.935;-75.681;-18.523;-10.39;-31.73;-54.433;-5.702;-33.686;-33.468;-17.662;-22.353;-64.373;-55.973;-48.857;-22.012;-19.967;-30.604;-7.742;-54.149;-52.89;-34.065;-55.06;-32.65;-39.671;-32.368,48550.901
87.754;52.834;92.54;92.077;90.209;89.941;82.29;90.82;90.394;86.609;83.008;89.697;92.469;86.447;88.264;87.73;82.836;83.911;84.577;87.743;88.674;92.08;89.15;84.027;89.904;86.326;88.741;92.321;93.211;86.519,229111.639
-35.986;-2.347;-55.893;-53.729;-44.998;-65.643;-79.611;-47.852;-45.865;-32.028;-19.572;-42.593;-55.562;-31.47;-37.744;-35.903;-18.974;-22.694;-24.999;-35.948;-39.155;-53.744;-40.778;-23.096;-65.71;-31.049;-67.834;-54.871;-59.033;-31.718,61185.722
-2.602;100;-9.767;21.497;-2.22;-100;24.033;-14.739;-7.397;35.632;100;-1.595;-37.002;39.361;6.462;-3.897;-100;100;5.365;-3.733;0.433;-32.401;0.628;-100;100;20.291;-100;-52.043;-60.007;36.81,94835.457
18.494;100;100;40.769;100;100;100;100;66.319;100;100;17.134;100;100;29.184;30.72;98.419;100;100;16.949;100;29.151;17.27;100;100;46.79;100;92.658;100;93.42,209115.055
64.421;50.429;82.373;80.658;73.732;90.094;74.091;75.998;74.419;60.057;46.337;71.833;82.11;59.442;66.363;64.33;45.679;49.775;52.313;64.379;67.928;80.67;69.745;50.217;90.147;58.978;91.828;81.563;84.86;59.715,147482.904
-100;-35.032;-100;-100;-100;-100;-100;-100;-100;-100;-34.717;-100;-100;-77.586;-100;-100;-71.863;-100;-100;-24.986;-95.809;-100;-100;8.425;-100;4.896;-100;-100;-100;-100,243515.005
-89.136;30.717;-54.501;-24.186;-15.872;-100;-41.248;-26.807;-60.964;1.426;19.07;-71.21;-100;-10.932;0.289;4.57;19.888;18.518;14.972;-3.05;-12.984;-26.413;-8.5;18.107;-25.779;-22.148;-31.813;-27.713;-25.871;-19.374,50627.749
68.978;100;52.742;20.514;40.749;85.704;39.721;100;17.073;57.219;100;100;100;36.796;16.769;23.584;100;100;74.199;56.657;83.951;100;33.034;100;85.483;64.058;78.492;100;100;100,178727.061
2.282;17.471;-8.115;-6.733;-1.936;-13.306;-20.768;-3.613;-2.393;4.046;9.644;-0.671;-7.662;4.297;1.476;2.32;9.905;8.241;7.201;2.3;0.854;-6.741;0.112;8.06;-13.334;4.482;-14.477;-7.291;-9.304;4.186,2146.103
11.247;83.06;2.163;1.852;0.594;3.568;5.582;0.935;0.725;19.728;46.434;0.159;2.116;20.92;7.481;11.685;48.42;39.308;34.799;11.329;4.925;1.854;0.995;38.88;3.578;21.827;3.873;2.016;2.616;20.158,17949.915
100;100;35.917;100;100;48.963;-31.298;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;48.603;100;37.199;100;84.457;79.424,251854.145
21.845;100;66.059;56.449;17.662;100;100;30.345;21.514;38.178;89.581;6.539;64.587;40.483;14.587;22.186;92.046;76.697;67.187;22.002;8.757;56.514;2.041;75.041;100;42.219;100;61.521;80.003;39.461,117547.369
4.34;35.399;-3.29;-2.707;-0.754;-5.387;-8.403;-1.448;-0.938;8.05;19.619;-0.245;-3.077;8.569;2.748;4.414;20.192;16.72;14.588;4.375;1.406;-2.711;0.052;16.347;-5.397;8.97;-5.86;-2.928;-3.719;8.339,3384.601
2.077;-7.566;1.708;1.286;-0.653;57.914;-100;-5.043;-6.147;3.943;-2.989;-0.557;11.334;4.545;2.477;1.936;2.147;9.987;14.625;2.011;-0.198;1.676;0.202;12.692;58.47;5.376;-76.827;20.088;-2.901;4.187,23933.362
0.785;6.713;-4.628;-3.84;-1.049;-7.677;-12.032;-2.016;-1.316;1.471;3.652;-0.362;-4.386;1.568;0.469;0.799;3.754;3.105;2.7;0.791;0.228;-3.845;-0.062;3.035;-7.695;1.64;-8.358;-4.17;-5.363;1.525,566.568
3.981;19.17;-6.416;-5.034;-0.238;-11.607;-19.07;-1.914;-0.695;5.745;11.342;1.028;-5.963;5.996;3.175;4.019;11.604;9.939;8.9;3.998;2.553;-5.042;1.811;9.759;-11.635;6.181;-12.778;-5.593;-7.606;5.885,2132.588
6.232;44.042;-0.096;0.238;0.023;0.475;1.241;-0.124;0.084;10.681;24.682;-0.146;0.44;11.308;4.257;6.325;25.353;21.172;18.582;6.275;2.671;0.239;0.846;20.721;0.495;11.781;0.594;0.404;1.056;11.03,5065.179
-1.756;-100;-60.513;4.43;-1.116;-90.468;39.136;1.515;-7.647;4.98;-38.036;-1.392;-62.427;3.348;0.958;-1.005;-100;3.54;-51.959;-1.443;-0.034;4.568;0.097;15.321;-72.283;-1.063;-100;-11.237;-87.624;4.881,64870.361
0.777;6.693;-4.601;-3.814;-1.017;-7.633;-11.991;-1.993;-1.29;1.461;3.638;-0.349;-4.36;1.559;0.463;0.792;3.742;3.094;2.689;0.784;0.226;-3.819;-0.061;3.024;-7.65;1.63;-8.316;-4.145;-5.337;1.515,561.106
-16.948;-1.758;-27.345;-25.963;-21.166;-32.536;-39.998;-22.843;-21.623;-15.183;-9.586;-19.9;-26.891;-14.933;-17.754;-16.91;-9.324;-10.989;-12.028;-16.93;-18.376;-25.971;-19.118;-11.169;-32.564;-14.748;-33.707;-26.521;-28.534;-15.044,14372.999
17.493;1.615;26.851;25.841;21.743;31.432;37.993;23.08;22.15;15.624;9.744;20.613;26.703;15.361;18.322;17.454;9.462;11.218;12.306;17.475;18.989;25.848;19.755;11.407;31.464;15.162;32.461;26.379;28.34;15.478,14211.58
0.151;100;-1.447;56.244;-0.228;-6.392;90.961;-1.142;-0.643;60.977;100;-0.157;-2.696;67.725;9.484;0.094;-3.589;100;1.126;0.099;0.124;-2.365;0.988;-3.812;100;30.104;-6.534;-3.371;-3.995;62.981,64862.302
